"['cornell', 'tech', 'privacy', 'policy']",0
"['skip', 'main', 'content']",0
['academic'],0
"['master', 'program']",0
['overview'],0
"['jacob', 'technioncornell', 'dual', 'degree', 'connective', 'medium', 'concentration']",0
"['jacob', 'technioncornell', 'dual', 'degree', 'health', 'tech', 'concentration']",0
"['jacob', 'technioncornell', 'dual', 'degree', 'urban', 'tech', 'concentration']",0
"['johnson', 'cornell', 'tech', 'mba']",0
"['master', 'engineering', 'computer', 'science']",0
"['master', 'engineering', 'electrical', 'computer', 'engineering']",0
"['master', 'engineering', 'operation', 'research', 'information', 'engineering']",0
"['master', 'law', 'llm', 'law', 'technology', 'entrepreneurship']",0
"['phd', 'post', 'doctoral', 'program']",0
"['phd', 'study']",0
"['runway', 'startup', 'postdoc']",0
['studio'],0
"['studio', 'comprised', 'intensely', 'immersive', 'interdisciplinary', 'team', 'experience', 'provide', 'master', 'student', 'hand', 'real', 'world', 'skill', 'challenge', 'expand', 'role', 'chosen', 'field']",0
['overview'],0
['curriculum'],0
"['studio', 'practice']",0
"['real', 'world', 'outcome']",0
['admission'],0
"['admission', 'event', 'jacob', 'technioncornell', 'dual', 'degree', 'application', 'johnson', 'cornell', 'tech', 'mba', 'application', 'master', 'engineering', 'application', 'master', 'law', 'llm', 'application', 'tuition', 'fee']",0
['impact'],0
"['alumnus', 'k12', 'initiative', 'community', 'runway', 'startup', 'woman', 'technology', 'entrepreneurship', 'new', 'york', 'art']",0
['research'],0
"['humancomputer', 'interaction', 'hci', 'social', 'computing', 'security', 'privacy', 'artificial', 'intelligence', 'robotics', 'data', 'modeling', 'law', 'policy']",0
['people'],0
"['faculty', 'practitioner', 'researcher', 'phd', 'student', 'leadership', 'board', 'overseer']",0
['campus'],0
"['emma', 'georgina', 'bloomberg', 'center', 'tata', 'innovation', 'center', 'house', 'cornell', 'tech']",0
"['jacob', 'institute']",0
"['jacob', 'technioncornell', 'institute', 'place', 'dynamic', 'experimentation', 'boundary', 'academia', 'expanded']",0
['learn'],0
['visit'],0
"['search', 'query']",0
['search'],0
"['submit', 'search']",0
['search'],0
"['submit', 'search']",0
['academic'],0
"['master', 'program']",0
['overview'],0
"['jacob', 'technioncornell', 'dual', 'degree', 'connective', 'medium', 'concentration']",0
"['jacob', 'technioncornell', 'dual', 'degree', 'health', 'tech', 'concentration']",0
"['jacob', 'technioncornell', 'dual', 'degree', 'urban', 'tech', 'concentration']",0
"['johnson', 'cornell', 'tech', 'mba']",0
"['master', 'engineering', 'computer', 'science']",0
"['master', 'engineering', 'electrical', 'computer', 'engineering']",0
"['master', 'engineering', 'operation', 'research', 'information', 'engineering']",0
"['master', 'law', 'llm', 'law', 'technology', 'entrepreneurship']",0
"['phd', 'post', 'doctoral', 'program']",0
"['phd', 'study']",0
"['runway', 'startup', 'postdoc']",0
['studio'],0
"['studio', 'comprised', 'intensely', 'immersive', 'interdisciplinary', 'team', 'experience', 'provide', 'master', 'student', 'hand', 'real', 'world', 'skill', 'challenge', 'expand', 'role', 'chosen', 'field']",0
['overview'],0
['curriculum'],0
"['studio', 'practice']",0
"['real', 'world', 'outcome']",0
['admission'],0
"['admission', 'event', 'jacob', 'technioncornell', 'dual', 'degree', 'application', 'johnson', 'cornell', 'tech', 'mba', 'application', 'master', 'engineering', 'application', 'master', 'law', 'llm', 'application', 'tuition', 'fee']",0
['impact'],0
"['alumnus', 'k12', 'initiative', 'community', 'runway', 'startup', 'woman', 'technology', 'entrepreneurship', 'new', 'york', 'art']",0
['research'],0
"['humancomputer', 'interaction', 'hci', 'social', 'computing', 'security', 'privacy', 'artificial', 'intelligence', 'robotics', 'data', 'modeling', 'law', 'policy']",0
['people'],0
"['faculty', 'practitioner', 'researcher', 'phd', 'student', 'leadership', 'board', 'overseer']",0
['campus'],0
"['emma', 'georgina', 'bloomberg', 'center', 'tata', 'innovation', 'center', 'house', 'cornell', 'tech']",0
"['jacob', 'institute']",0
"['jacob', 'technioncornell', 'institute', 'place', 'dynamic', 'experimentation', 'boundary', 'academia', 'expanded']",0
['learn'],0
"['connect', 'u']",0
"['follow', 'facebook']",0
"['follow', 'twitter']",0
"['follow', 'youtubeplay']",0
"['follow', 'linkedin']",0
"['2', 'west', 'loop', 'road', 'new', 'york', 'ny', '10044']",0
"['privacy', 'policy']",0
"['cornell', 'tech', 'committed', 'protecting', 'privacy']",0
"['following', 'privacy', 'notice', 'describes', 'information', 'collect', 'visit', 'cornell', 'tech', 'affiliated', 'site', 'use', 'information', 'site', 'techcornelledu', 'careermanagementtechcornelledu', 'constructiontechcornelledu', 'cornelltechsecureforcecomcornelltech', 'securitytechcornelledu', 'thecafetechcornelledu', 'witnytechcornelledu', 'please', 'read', 'privacy', 'notice', 'carefully', 'understand', 'privacy', 'practice']",0
"['effective', 'date', 'privacy', 'notice']",0
"['privacy', 'notice', 'last', 'revised', 'november', '01', '2018']",0
"['information', 'gather', 'visit']",0
"['information', 'gather']",1
"['automatically', 'collect', 'certain', 'information', 'visit', 'website', 'data', 'used', 'conjunction', 'google', 'analytics', 'gather', 'metric', 'site', 'usage', 'including', 'geographic', 'location', 'visitor', 'pathway', 'navigated', 'website', 'portion', 'audience', 'internal', 'cornell', 'network', 'information', 'collect', 'google', 'analytics', 'linked', 'anything', 'identifies', 'individual', 'session', 'tracked', 'remain', 'anonymous', 'user', 'part', 'google', 'analytics', 'also', 'gather', 'device', 'browserrelated', 'information']",1
"['information', 'may', 'provide']",0
"['following', 'information', 'may', 'collected', 'depending', 'choose', 'interact', 'website', 'program', 'service', 'information', 'ask', 'provide', 'may', 'required', 'program', 'service', 'information', 'may', 'voluntarily', 'provided']",
"['contact', 'information', 'name', 'physical', 'address', 'country', 'province', 'phone', 'number', 'email', 'address', 'emergency', 'contact', 'information']",2
"['employment', 'information', 'company', 'name', 'address', 'phone', 'fax', 'email', 'website', 'description', 'parent', 'organization', 'union', 'membership', 'status', 'positiontitle', 'year', 'job', 'responsibility', 'position', 'report', 'next', 'step', 'career', 'path', 'previous', 'position', 'employer', 'year', 'resume', 'fileupload']",2
"['education', 'gmat', 'toefl', 'ielts', 'gpa', 'previous', 'college', 'name', 'degree', 'gpa', 'current', 'college', 'current', 'class', 'freshman', 'senior', 'majorconcentration']",2
"['academic', 'diversity', 'initiative', 'eop', 'heop', 'applicability', 'could', 'include', 'socioeconomic', 'status', 'gender', 'ethnicity', 'race', 'information', 'pertinent', 'campus', 'diversity', 'initiative', 'disability', 'accommodation', 'sexual', 'orientation', 'dietary', 'restriction']",2
"['professional', 'business', 'analysis', 'tool', 'specific', 'information', 'business', 'including', 'limited', 'business', 'name', 'address', 'type', 'size', 'sq', 'ft', 'number', 'employee', 'title', 'position', 'wage', 'cost', 'running', 'business', 'seating', 'table', 'data', 'restaurant', 'data', 'related', 'hire', 'replace', 'employee']",2
"['use', 'information']",3
"['use', 'automatically', 'gathered', 'information', 'track', 'user', 'trend', 'site', 'usage', 'goal', 'improving', 'visitor', 'experience', 'optimizing', 'website', 'also', 'use', 'information', 'administer', 'website', 'prevent', 'abuse']",0
"['information', 'provide', 'u', 'used', 'following', 'purpose']",0
"['send', 'notification', 'important', 'information', 'pertaining', 'record', 'emergency']",3
"['consider', 'application', 'admission', 'school', 'program']",3
"['associate', 'cornell', 'record', 'engagement', 'well', 'internal', 'administrative', 'academic', 'support', 'need']",3
"['provide', 'disability', 'dietary', 'accommodation', 'event', 'program', 'well', 'linking', 'student', 'diversity', 'inclusion', 'opportunity', 'event', 'campus']",3
"['share', 'cornellrelated', 'news', 'publication', 'course', 'event', 'program', 'opportunity', 'tailored', 'interest', 'based', 'job', 'organization', 'industry', 'website', 'visit', 'interest', 'need']",3
"['offer', 'assistance', 'web', 'printed', 'material', 'service', 'support', 'upon', 'request']",3
"['apply', 'formula', 'professional', 'business', 'information', 'provide', 'generate', 'report', 'may', 'assist', 'decision', 'improve', 'business', 'information', 'private', 'shared', 'third', 'party']",0
"['share', 'information']",4
"['information', 'gather', 'may', 'also', 'shared', 'campus', 'constituent', 'improve', 'program', 'outreach', 'campus', 'initiative', 'additionally', 'metric', 'may', 'shared', 'vendor', 'improve', 'communication', 'related', 'activity', 'however', 'sell', 'data', 'thirdparties', 'use', 'direct', 'marketing', 'advertising', 'promotion', 'product', 'service', 'thirdparties', 'partner', 'help', 'deliver', 'service', 'found']",0
['partner'],0
['u'],0
"['related', 'policy']",0
['facebook'],4
"['software', 'help', 'u', 'create', 'specific', 'ad', 'may', 'appear', 'facebook', 'page']",4
['httpswwwfacebookcompolicyphp'],4
"['member', 'euus', 'privacy', 'shield']",4
['google'],4
"['analytics', 'software', 'provides', 'u', 'anonymous', 'information', 'website', 'visitor']",4
['httpspoliciesgooglecom'],4
"['member', 'euus', 'privacy', 'shield']",4
['salesforce'],4
"['hosting', 'form', 'application', 'process', 'well', 'outreach', 'engagement', 'program', 'alumnus']",4
['httpswwwsalesforcecomcompanyprivacy'],4
"['member', 'euus', 'privacy', 'shield']",4
['siteimprove'],4
"['ensure', 'website', 'conforms', 'appropriate', 'web', 'accessibility', 'standard']",4
['httpssiteimprovecomenprivacyprivacypolicy'],4
['twitter'],4
"['outreach', 'engagement', 'event', 'special', 'offer']",4
['httpstwittercomenprivacy'],4
['instagram'],4
"['outreach', 'engagement', 'event', 'special', 'offer']",4
['httpshelpinstagramcom519522125107875'],4
['linkedin'],4
"['outreach', 'engagement', 'event', 'special', 'offer']",4
['httpswwwlinkedincomlegalprivacypolicy'],4
['localist'],4
"['outreach', 'engagement', 'event', 'special', 'offer']",4
['httpswwwlocalistcomlegalprivacypolicy'],4
['eventbrite'],4
"['outreach', 'engagement', 'event', 'special', 'offer']",4
